aje,1,1,2.062757968902588
aje,1,1,2.1325669288635254
aje,1,1,2.080866813659668
aje,2,2,4.569756031036377
aje,2,2,5.01482892036438
aje,2,2,5.615351915359497
aje,2,2,6.339257001876831
aje,2,2,9.598321199417114
aje,0,2,2.6022210121154785
aje,2,2,4.200579881668091
aje,2,2,5.827603101730347
aje,2,2,4.979151964187622
aje,1,2,4.4809160232543945
aje,2,2,4.416176080703735
